直轄市縣市名稱,鄉鎮市區,地政事務所代碼,地段代碼,地段名稱,地號,面積,繪製或檢討變更前_國土功能分區及其分類,繪製或檢討變更前_使用地編定類別,繪製或檢討變更後_國土功能分區及其分類,繪製或檢討變更後_使用地編定類別,備註
臺中市,神岡區,BD,3344,新和段,02810000,"1,815.32",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02820000,236.96,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02830000,"1,414.64",一般農業區,丁種建築用地,"參
城鄉發展地區第二類之三",,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02840000,230.84,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02850000,41.67,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02860000,"7,243.13",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,02870000,"3,948.50",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,02880000,133.25,一般農業區,交通用地,"供
城鄉發展地區第二類之三",,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,02890000,"3,928.44",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,02900000,112.09,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02910000,"6,671.44",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02920000,"6,908.94",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02930000,"4,811.23",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02940000,"7,727.75",一般農業區,丁種建築用地,"僅
城鄉發展地區第二類之三",,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02950000,280.41,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02960000,"4,846.65",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02970000,295.47,一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02980000,"1,351.06",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,02990000,"1,367.56",一般農業區,丁種建築用地,"案
城鄉發展地區第二類之三",,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03000000,"1,424.25",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03010000,"1,686.89",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03020000,"1,630.92",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03030000,"1,398.21",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03040000,"2,802.62",一般農業區,丁種建築用地,"草
城鄉發展地區第二類之三",,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03050000,77.14,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03060000,"6,254.75",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03070000,"1,814.09",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03090000,53.01,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03100000,"5,314.25",一般農業區,"覽
農牧用地",城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03110000,"3,514.83",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03120000,6.57,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03130000,"5,352.03",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03140000,"3,666.11",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03160000,"2,686.78","展
一般農業區",農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03170000,5.12,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03180000,"2,623.19",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03190000,22.04,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03200000,"5,351.80",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03210000,20.28,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03220000,"2,659.96",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03230000,"3,733.66",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03240000,"6,353.30",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03250000,"2,542.49",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03260000,"2,545.78",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,"公
新和段",03270000,"1,683.34",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03280000,"3,073.18",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03290000,"3,394.01",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03300000,"2,917.50",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03310000,"3,099.29",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03320000,"8,039.79",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03330000,81.46,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03350000,50.85,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03360000,"1,760.97",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03370000,"1,897.80",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03380000,"1,859.51",一般農業區,國土保安用地,城鄉發展地區第二類之三,,依原區域計畫法編定之國土保安用地
臺中市,神岡區,BD,3344,新和段,03390000,"2,487.16",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03400000,"1,897.79",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03410000,285.75,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03420000,449.53,一般農業區,農牧用地,"考
城鄉發展地區第二類之三",,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03430000,625.09,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03440000,768.98,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03450000,"1,580.36",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03460000,"1,789.73",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03470000,59.00,一般農業區,交通用地,"參
城鄉發展地區第二類之三",,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03480000,71.38,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03490000,"6,537.52",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03500000,"2,013.62",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03510000,"1,889.34",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03520000,"1,202.00",一般農業區,農牧用地,"供
城鄉發展地區第二類之三",,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03530000,"1,093.38",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03540000,948.34,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03550000,806.73,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03560000,"4,001.17",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03570000,"3,955.22",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03580000,22.13,一般農業區,交通用地,"僅
城鄉發展地區第二類之三",,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03590000,29.21,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03600000,"1,694.15",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03610000,"1,883.01",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03620000,"1,828.08",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03630000,"1,794.50",一般農業區,農牧用地,"案
城鄉發展地區第二類之三",,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03640000,"1,000.13",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03650000,"1,993.26",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03660000,"2,997.41",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03670000,"1,970.13",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03680000,"3,903.31",一般農業區,農牧用地,"草
城鄉發展地區第二類之三",,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03690000,"3,491.88",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03700000,33.03,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03710000,28.09,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03720000,25.84,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03730000,86.09,一般農業區,"覽
交通用地",城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03740000,"3,588.31",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03750000,"3,713.84",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03760000,"3,340.71",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03770000,"3,209.34",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03780000,925.69,"展
一般農業區",農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03790000,"2,724.45",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03800000,"4,969.82",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03810000,"5,216.48",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03820000,"2,663.27",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03830000,40.78,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03840000,8.01,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03850000,"2,420.44",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03860000,13.39,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,03870000,"2,508.72",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03880000,"2,645.27",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,"公
新和段",03890000,"1,462.52",一般農業區,國土保安用地,城鄉發展地區第二類之三,,依原區域計畫法編定之國土保安用地
臺中市,神岡區,BD,3344,新和段,03900000,"2,041.05",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03910000,"2,313.97",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03920000,"1,265.66",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03930000,"1,071.55",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03940000,"2,318.41",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03950000,"3,032.33",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03960000,"1,269.07",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,03970000,"1,915.16",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03980000,969.76,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,03990000,979.28,一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,04000000,"4,236.67",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04010000,"10,615.26",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,04020000,26.32,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04030000,17.83,一般農業區,交通用地,"考
城鄉發展地區第二類之三",,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04050000,"1,631.02",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,04060000,30.48,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04070000,"4,055.29",一般農業區,特定目的事業用地,城鄉發展地區第二類之三,,依原區域計畫法編定之特定目的事業用地
臺中市,神岡區,BD,3344,新和段,04080000,"3,646.20",一般農業區,特定目的事業用地,城鄉發展地區第二類之三,,依原區域計畫法編定之特定目的事業用地
臺中市,神岡區,BD,3344,新和段,04090000,30.02,一般農業區,交通用地,"參
城鄉發展地區第二類之三",,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04100000,55.38,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04110000,"4,177.66",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04120000,78.10,一般農業區,交通用地,城鄉發展地區第二類之三,,依原區域計畫法編定之交通用地
臺中市,神岡區,BD,3344,新和段,04130000,"4,354.87",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04140000,498.80,一般農業區,丁種建築用地,"供
城鄉發展地區第二類之三",,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04150000,"2,092.57",一般農業區,農牧用地,城鄉發展地區第二類之三,,依原區域計畫法編定之農牧用地
臺中市,神岡區,BD,3344,新和段,04160000,"1,734.50",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04170000,"1,622.33",一般農業區,丁種建築用地,城鄉發展地區第二類之三,,依原區域計畫法編定之丁種建築用地
臺中市,神岡區,BD,3344,新和段,04180000,815.31,一般農業區,國土保安用地,城鄉發展地區第二類之三,,依原區域計畫法編定之國土保安用地
臺中市,神岡區,BD,3344,新和段,04190000,695.08,一般農業區,國土保安用地,城鄉發展地區第二類之三,,依原區域計畫法編定之國土保安用地
